;product_id;origin;brand;name;reference;type;category;price;areaApplication;analysisDate;quantity;petitionDate;priority;evaluators;packaging;testedBy;consistency;brightness;firmness;stickiness;aqueousSensation;oilyFeeling;freshSensation;extensibility;easyAbsorption;glossSkin;skinStickiness;amountResidue;smoothnessSkin;silkyRes;waxyRes;greasyRes;oilyRes;homogeneity
43;647749c29b9c565d939f24c5;COMPETITOR;LE LABO;HAND LOTION HINOKI;7822A0004;HAND LOTION;;;HAND;29/05/2023;False;31/05/2023;HIGH;;;;6.5;5.2;3.8;3.9;4.6;5.2;4.7;5.0;48.9;3.0;3.0;3.4;6.1;85.0;12.0;3.0;0.0;
44;64774aa49b9c565d939f281a;COMPETITOR;AESOP;RESOLUTE HYDRATING BODY BALM;7806A0003;BODY BALM;;;BODY;12/06/2023;False;31/05/2023;HIGH;15;;;7.4;5.9;4.8;4.7;4.0;5.9;3.2;4.2;47.4;3.5;3.6;3.7;5.6;23.0;43.0;33.0;0.0;
45;64774bfe9b9c565d939f2b71;COMPETITOR;DIPTYQUE;FRESH LOTION FOR THE BODY ;7806A0004;BODY LOTION;;;BODY;12/06/2023;False;31/05/2023;HIGH;15;;;6.5;7.3;3.6;3.5;5.2;4.7;4.5;5.4;65.8;3.9;3.0;3.5;6.6;83.0;7.0;7.0;3.0;
46;64774c989b9c565d939f2eca;COMPETITOR;L:A BRUKET;BODY LOTION 243;7806A0005;BODY LOTION;;;BODY;30/05/2023;False;31/05/2023;MEDIUM;;;;6.2;7.5;3.5;3.9;4.9;5.0;4.1;5.2;56.5;3.0;3.6;3.8;6.0;53.0;47.0;0.0;0.0;
47;647efd469b9c565d939f7d48;COMPETITOR;BYREDO;BYREDO BODY LOTION BLANCHE;7806A0002;BODY LOTION;;;BODY;01/05/2023;False;06/06/2023;HIGH;;;;5.9;7.5;3.0;3.2;6.2;4.0;5.6;5.9;61.3;3.3;3.2;3.2;6.6;82.0;7.0;11.0;0.0;
48;6480693b9b9c565d939f95d6;COMPETITOR;L'OCCITANE;HAND CREAM;7404A0003;HAND CREAM;;;HAND;20/06/2023;False;07/06/2023;HIGH;13;;;7.8;5.0;6.0;5.8;3.6;6.3;3.2;4.1;57.8;6.3;5.8;5.5;5.2;8.0;12.0;81.0;0.0;
49;648085bf9b9c565d939faba6;COMPETITOR;RITUALS;RECOVERY HAND BALM;7404B0001;HAND BALM;PRESTIGE;;HAND;19/06/2023;False;07/06/2023;HIGH;14;;;8.0;5.4;5.7;5.7;3.7;6.2;3.0;4.3;63.2;3.6;3.3;3.7;6.4;71.0;25.0;4.0;0.0;
50;648175659b9c565d939fbae9;COMPETITOR;SHISEIDO;ULTIMUNE - POWER INFUSING CONCENTRATE;7273B0017;FACIAL SERUM;;;FACE;08/06/2023;False;08/06/2023;MEDIUM;16;;;2.8;8.1;1.6;1.7;7.6;2.4;6.0;7.6;57.9;2.0;3.6;2.5;7.3;69.0;31.0;0.0;0.0;
51;6481765c9b9c565d939fbe52;COMPETITOR;CLARINS;DOUBLE SERUM ;7273G0001;FACIAL SERUM;NICHE;;FACE;08/06/2023;False;08/06/2023;MEDIUM;16;;;2.9;7.7;1.5;1.5;7.1;2.5;4.3;7.5;81.4;5.8;3.3;4.1;6.5;28.0;13.0;31.0;28.0;
52;6481d5309b9c565d939fd49f;COMPETITOR;THE BODY SHOP;HEMP - HARD-WORKING HAND PROTECTOR;7404B0002;HAND CREAM;;;HAND;20/06/2023;False;08/06/2023;MEDIUM;13;;;8.3;4.9;6.3;6.6;3.2;6.9;2.3;3.7;55.7;5.4;5.5;5.5;5.1;27.0;0.0;73.0;0.0;
53;6481d5cd9b9c565d939fd9cd;COMPETITOR;RITUALS;JING - NIGHT RESCUE HAND MASK;8166A0001;HAND MASK;DERMA;;HAND;19/06/2023;False;08/06/2023;MEDIUM;14;;;8.4;6.4;6.4;6.5;2.5;7.2;1.9;3.5;58.9;3.4;6.1;4.7;4.8;14.0;68.0;18.0;0.0;
54;6486d0276483b30f2b9ed230;COMPETITOR;BYREDO;VETYVER HAND LOTION (FORMULA PUIG);8045A0001;HAND LOTION;;;HAND;31/05/2023;False;12/06/2023;MEDIUM;16;;;6.2;7.5;3.3;3.6;5.9;4.1;5.5;5.9;55.3;3.1;2.6;2.5;7.2;91.0;9.0;0.0;0.0;
55;648814846483b30f2b9ef4bf;COMPETITOR;BYREDO;BODY LOTION;7806B0006;BODY LOTION;;;BODY;31/05/2023;False;13/06/2023;MEDIUM;16;;;5.7;7.8;2.9;2.9;6.2;3.8;5.6;6.3;51.4;3.3;2.9;2.9;7.2;91.0;9.0;0.0;0.0;
56;64881c606483b30f2b9efba7;COMPETITOR;LE LABO;BODY LOTION SANTAL 33;7806A0006;BODY LOTION;NICHE;;BODY;29/05/2023;False;13/06/2023;MEDIUM;17;;;5.3;7.0;3.3;3.1;6.4;3.7;5.3;6.3;58.1;3.0;2.7;2.9;6.9;100.0;0.0;0.0;0.0;
57;6494421d6483b30f2b9fa338;PUIG;INNOVATION;PUIG_00004;8129A0001;EMOLIENT;;;BODY;27/06/2023;True;22/06/2023;MEDIUM;15;;;7.1;4.8;5.1;4.7;4.3;5.5;3.9;4.5;53.0;3.4;3.7;3.9;5.8;53.0;43.0;3.0;0.0;
58;6499561f6483b30f2b9fda18;COMPETITOR;THE BODY SHOP;SHEA HAND BALM;7404B0003;HAND BALM;;;HAND;03/07/2023;False;26/06/2023;HIGH;16;;;8.6;3.4;6.8;6.7;3.5;6.6;3.0;4.0;60.9;4.2;4.2;4.6;5.9;34.0;16.0;50.0;0.0;
59;64a2cabb6483b30f2ba03981;COMPETITOR;NUXE;L'HUILE PRODIGIEUSE RICHE;8067B0002;BODY OIL;NICHE;;BODY;03/07/2023;False;03/07/2023;HIGH;16;;;0.5;9.8;0.3;0.3;0.3;0.3;0.7;9.8;101.8;9.6;0.6;6.8;7.3;3.0;0.0;0.0;97.0;
60;64a2cc996483b30f2ba03cfa;COMPETITOR;NUXE;HUILE PREDIGIEUSE NEROLI;8067B0003;BODY OIL;NICHE;;BODY;03/07/2023;False;03/07/2023;HIGH;16;;;0.5;9.9;0.2;0.3;0.4;0.2;0.6;9.8;101.4;9.3;0.4;5.8;7.9;9.0;0.0;0.0;91.0;
61;64a2ce8a6483b30f2ba04075;COMPETITOR;CAUDALIE;HUILE DE SOIN LISSAGE AND GLOW;8067B0004;BODY OIL;;;BODY;04/07/2023;False;03/07/2023;HIGH;15;;;0.4;9.9;0.2;0.2;0.4;0.2;0.8;9.8;106.1;9.6;1.2;7.3;7.1;7.0;0.0;0.0;93.0;
62;64a2d67b6483b30f2ba043f2;COMPETITOR;AESOP;BREATHLESS A BOUT DE SOUFFLE;8067B0005;BODY OIL;;;BODY;04/07/2023;False;03/07/2023;HIGH;15;;;0.7;9.8;0.3;0.3;0.3;0.4;0.6;9.6;100.7;9.7;1.0;7.7;7.4;11.0;0.0;4.0;86.0;
63;64a3deb16483b30f2ba04c7f;COMPETITOR;L'OCCITANE;INTENSIVE HAND BALM;7404B0004;HAND BALM;;;HAND;05/07/2023;False;04/07/2023;HIGH;16;;;8.4;3.9;6.3;6.2;3.4;6.6;2.6;3.9;63.3;6.5;6.1;5.6;4.4;0.0;6.0;94.0;0.0;
64;64afc4cf6483b30f2ba0d509;PUIG;QDA TEXTURAS;PUIG_00005;7717E0002;FACE CREAM;;;FACE;26/06/2023;True;13/07/2023;MEDIUM;16;;;7.7;5.4;5.3;5.1;4.0;6.0;3.7;4.7;53.1;4.4;4.4;4.6;5.0;7.0;57.0;36.0;0.0;
65;64afdb646483b30f2ba0dc0c;PUIG;KAMA;PUIG_00006;8175D0009;BODY OIL;;;BODY;19/07/2023;True;13/07/2023;HIGH;11;;;0.5;9.9;0.2;0.2;0.3;0.2;0.7;9.8;107.2;9.4;0.5;7.1;8.0;5.0;0.0;0.0;95.0;
66;64afdc126483b30f2ba0df91;PUIG;KAMA;PUIG_00007;8175D0011;BODY OIL;;;BODY;19/07/2023;True;13/07/2023;HIGH;11;;;0.3;9.9;0.3;0.2;0.9;0.2;0.7;9.8;109.1;9.6;0.5;7.3;7.9;9.0;0.0;0.0;91.0;
67;64afdce66483b30f2ba0e318;PUIG;KAMA;PUIG_00008;8175D0010;BODY OIL;;;BODY;18/07/2023;True;13/07/2023;HIGH;14;;;0.5;9.8;0.2;0.3;0.4;0.3;0.8;9.7;104.9;9.5;0.6;7.3;8.1;4.0;0.0;0.0;96.0;
68;64afdd4d6483b30f2ba0e6a1;PUIG;KAMA;PUIG_00009;8175D0012;BODY OIL;;;BODY;20/07/2023;True;13/07/2023;HIGH;11;;;0.5;9.9;0.2;0.2;0.3;0.2;0.4;9.9;103.5;9.0;0.3;6.4;7.7;5.0;0.0;0.0;95.0;
69;64b53cbf6483b30f2ba11b3b;PUIG;INNOVATION;PUIG_00010;8129A0002;EMOLIENT;;;;27/06/2023;True;17/07/2023;MEDIUM;15;;;6.6;6.5;3.9;4.0;4.7;5.3;4.3;5.2;72.8;3.4;3.0;3.6;6.7;77.0;20.0;3.0;0.0;
70;64b53f9e6483b30f2ba11ec8;PUIG;INNOVATION;PUIG_00011;8129A0003;EMOLIENT;;;;20/06/2023;True;17/07/2023;MEDIUM;13;;;6.7;5.9;4.2;4.2;4.9;5.3;4.1;5.2;54.3;3.3;2.9;3.4;6.4;69.0;31.0;0.0;0.0;
71;64b5404b6483b30f2ba1241d;PUIG;INNOVATION;PUIG_00012;8129A0004;EMOLIENT;;;;22/06/2023;True;17/07/2023;MEDIUM;13;;;6.6;6.5;4.1;4.2;5.0;5.3;4.1;5.2;65.6;3.5;3.5;3.7;6.3;85.0;8.0;8.0;0.0;
72;64b541996483b30f2ba127ae;PUIG;INNOVATION;PUIG_00013;8129A0005;EMOLIENT;;;;28/06/2023;True;17/07/2023;MEDIUM;15;;;6.9;5.7;4.7;4.8;4.5;5.2;4.2;4.8;62.9;3.3;3.4;3.9;5.8;40.0;60.0;0.0;0.0;
73;64b543306483b30f2ba12b41;PUIG;INNOVATION;PUIG_00014;8129A0006;EMOLIENT;;;;28/06/2023;True;17/07/2023;MEDIUM;15;;;7.0;5.8;4.7;4.6;4.4;5.5;4.5;4.9;54.0;3.3;3.5;4.0;6.0;47.0;33.0;20.0;0.0;
74;64b544936483b30f2ba12ed6;PUIG;INNOVATION;PUIG_00015;8129A0007;EMOLIENT;;;;22/06/2023;True;17/07/2023;MEDIUM;13;;;6.8;5.8;4.4;4.4;4.7;5.2;4.3;5.2;55.2;3.6;3.3;4.0;6.4;73.0;12.0;15.0;0.0;
75;64b545276483b30f2ba1326d;PUIG;INNOVATION;PUIG_00016;8129A0008;EMOLIENT;;;;22/06/2023;True;17/07/2023;MEDIUM;13;;;6.5;6.0;4.1;4.0;4.7;5.2;4.4;5.2;55.9;2.9;3.0;3.5;6.1;85.0;15.0;0.0;0.0;
76;64b547126483b30f2ba13606;PUIG;INNOVATION;PUIG_00017;8129A0009;EMOLIENT;;;;27/06/2023;True;17/07/2023;MEDIUM;15;;;6.6;6.0;4.3;4.3;4.8;5.1;4.2;5.0;64.9;3.6;3.8;4.0;6.2;63.0;23.0;13.0;0.0;
77;64b6300b6483b30f2ba145ec;COMPETITOR;NUXE;HUILE PRODIGIEUSE;8067B0001;BODY OIL;NICHE;;BODY;18/07/2023;False;18/07/2023;HIGH;14;;;0.2;9.8;0.2;0.2;0.3;0.3;0.8;9.8;101.5;9.2;0.3;8.0;7.9;7.0;0.0;0.0;93.0;
78;64b7980d6483b30f2ba153ab;COMPETITOR;TATA HARPER;REVITALIZING BODY OIL;8067A0002;BODY OIL;NICHE;;BODY;20/07/2023;False;19/07/2023;HIGH;11;;;0.4;9.9;0.2;0.2;0.2;0.3;0.6;9.6;101.5;9.7;1.2;7.3;7.0;5.0;0.0;0.0;95.0;
79;64bfda9efb43d712712b1263;PUIG;INNOVATION;PUIG_00018;8117A0001;EMOLIENT;;;;10/07/2023;True;25/07/2023;MEDIUM;17;;;6.8;6.1;4.2;4.2;4.6;5.2;4.4;5.2;67.7;3.6;3.5;3.7;6.2;56.0;18.0;26.0;0.0;
80;64bfdb45fb43d712712b1608;PUIG;INNOVATION;PUIG_00019;8117A0002;EMOLIENT;;;;11/07/2023;True;25/07/2023;MEDIUM;13;;;6.8;6.3;4.0;4.0;4.9;5.1;3.9;5.0;61.4;3.5;3.3;3.6;6.7;62.0;31.0;8.0;0.0;
81;64bfdc7bfb43d712712b19af;PUIG;INNOVATION;PUIG_00020;8117A0003;EMOLIENT;;;;11/07/2023;True;25/07/2023;MEDIUM;14;;;6.8;6.3;4.3;4.4;4.7;5.1;4.0;5.1;68.0;3.7;3.3;3.5;6.2;50.0;46.0;4.0;0.0;
82;64bfdcd7fb43d712712b1d58;PUIG;INNOVATION;PUIG_00021;8117A0004;EMOLIENT;;;;11/07/2023;True;25/07/2023;MEDIUM;14;;;6.2;6.4;3.8;3.9;5.2;5.0;4.6;5.4;54.1;3.2;3.2;3.4;6.2;57.0;43.0;0.0;0.0;
83;64bfdd93fb43d712712b24b0;PUIG;INNOVATION;PUIG_00022;8117A0006;EMOLIENT;;;;10/07/2023;True;25/07/2023;MEDIUM;17;;;6.8;6.1;3.9;4.0;4.8;5.1;4.2;5.0;56.2;3.2;3.5;3.9;6.4;71.0;24.0;6.0;0.0;
84;64f96e04946d983efbf5a8ee;PUIG;KAMA;PUIG_00023;8175D0007;BODY OIL;;;BODY;20/09/2023;True;07/09/2023;HIGH;17;;;0.4;9.9;0.3;0.2;0.3;0.4;0.4;9.8;101.1;9.1;0.3;6.3;8.6;0.0;3.0;0.0;97.0;
85;64ff2f7ba3a41f5c7f676b53;PUIG;NINA RICCI  ;PUIG_00024;7072A0005;FACIAL CREAM;PRESTIGE;;FACE;22/11/2021;;;;;PLASTIC JAR;21.0;6.74;6.57;4.11;4.26;4.82;5.08;5.1;5.06;55.65;2.74;2.33;2.21;7.31;90.48;9.52;0.0;0.0;
86;64ff2f7ba3a41f5c7f676b54;COMPETITOR;ISDIN   ;AGE REVERSE NIGHT;7274C0004;FACIAL CREAM;DERMA;70.0;FACE;;;;;;GLASS JAR;22.0;6.92;6.77;4.5;4.77;4.52;5.69;4.69;5.04;53.63;4.92;4.27;4.05;6.3;69.57;0.0;26.09;4.35;
87;64ff2f7ba3a41f5c7f676b55;COMPETITOR;SEPHORA   ;CREME RECONFORTANTE;7274C0005;FACIAL CREAM;PRESTIGE;15.0;FACE;17/11/2021;;;;;PLASTIC JAR;22.0;7.37;4.95;4.91;4.96;4.32;5.7;4.5;4.66;53.4;3.99;3.58;3.62;6.52;73.9;8.7;8.7;8.7;
88;64ff2f7ba3a41f5c7f676b56;COMPETITOR;YOUTH TO THE PEOPLE;SUPERFOOD AIR-WHIP MOISTURE CREAM;7274B0001;FACIAL CREAM;PRESTIGE;40.0;FACE;09/11/2021;;;;;GLASS JAR;21.0;6.2;4.67;3.76;3.7;5.07;4.72;4.59;5.3;50.9;3.2;2.78;3.08;6.63;87.0;13.0;0.0;0.0;
89;64ff2f7ba3a41f5c7f676b57;COMPETITOR;HO KARAN  ;HYDRA - LA CRÈME STUPÉFIANTE;7274B0002;FACIAL CREAM;PRESTIGE;30.0;FACE;09/11/2021;;;;;PLASTIC JAR;21.0;7.08;6.5;4.72;5.14;4.2;5.75;4.19;4.39;51.65;3.59;3.23;3.64;5.82;60.9;13.0;17.4;8.7;
90;64ff2f7ba3a41f5c7f676b58;COMPETITOR;OLE HENRIKSEN  ;C-RUSH BRIGHTENING GEL CREAM;7274B0003;FACIAL CREAM;PRESTIGE;45.0;FACE;08/11/2021;;;;;GLASS JAR;20.0;6.85;6.05;4.41;4.47;4.8;5.25;4.62;5.08;56.17;4.37;3.95;3.82;6.61;71.4;4.8;19.0;4.8;
91;64ff2f7ca3a41f5c7f676b59;COMPETITOR;ORIGINS   ;GINZING OIL FREE ENERGY BOOSTING;7274B0004;FACIAL CREAM;PRESTIGE;30.0;FACE;09/11/2021;;;;;GLASS JAR;21.0;6.73;6.94;4.05;4.04;5.0;5.23;5.25;5.22;56.67;3.41;3.18;3.04;6.67;85.7;14.3;0.0;0.0;HOMOGENI
92;64ff2f7ca3a41f5c7f676b5a;COMPETITOR;CLARINS   ;HAUTE EXIGENCE NUIT MULTI-INTESIVE;7274C0007;FACIAL CREAM;PRESTIGE;70.0;FACE;23/11/2021;;;;;GLASS JAR;15.0;7.0;6.18;4.45;4.61;4.33;5.29;4.43;4.77;64.6;4.65;3.64;4.17;6.29;66.7;0.0;33.3;0.0;
93;64ff2f7ca3a41f5c7f676b5b;COMPETITOR;CLINIQUE;TURNAROUND OVERNIGHT  ;7274C0009;FACIAL CREAM;PRESTIGE;55.0;FACE;23/11/2021;;;;;GLASS JAR;13.0;6.28;6.23;4.18;4.25;4.29;5.46;4.11;4.84;52.64;4.29;3.35;3.48;6.44;84.6;0.0;7.7;7.7;HOMOGENI
94;64ff2f7ca3a41f5c7f676b5c;PUIG;NINA RICCI  ;PUIG_00025;7072F0001;FACIAL CREAM;PRESTIGE;;FACE;01/12/2021;;;;;PLASTIC JAR;19.0;6.78;6.62;4.21;4.17;4.62;5.38;4.54;4.87;54.22;3.85;3.26;3.59;5.89;45.0;30.0;25.0;0.0;
95;64ff2f7ca3a41f5c7f676b5d;PUIG;NINA RICCI  ;PUIG_00026;7072A0015;FACIAL CREAM;PRESTIGE;;FACE;30/11/2021;;;;;PLASTIC JAR;14.0;6.0;6.62;3.96;3.88;5.32;4.7;5.23;5.48;57.77;3.89;2.64;2.56;7.25;92.86;0.0;0.0;7.14;
96;64ff2f7ca3a41f5c7f676b5e;PUIG;NINA RICCI  ;PUIG_00027;7072A0017;FACIAL CREAM;PRESTIGE;;FACE;30/11/2021;;;;;PLASTIC JAR;16.0;6.68;6.49;4.06;4.17;5.31;4.65;5.59;5.51;46.31;3.98;3.14;3.34;6.45;70.59;17.65;11.76;0.0;
97;64ff2f7ca3a41f5c7f676b5f;PUIG;NINA RICCI  ;PUIG_00028;7072A0019;FACIAL CREAM;PRESTIGE;;FACE;30/11/2021;;;;;PLASTIC JAR;17.0;6.52;6.65;4.14;4.15;5.18;4.99;5.17;5.37;54.47;3.93;3.26;3.5;6.7;72.22;16.67;5.56;5.56;
98;64ff2f7ca3a41f5c7f676b60;PUIG;NINA RICCI  ;PUIG_00029;7072A0021;FACIAL CREAM;PRESTIGE;;FACE;30/11/2021;;;;;PLASTIC JAR;16.0;6.41;6.75;4.0;4.13;5.41;4.78;5.44;5.48;49.27;2.89;2.66;2.58;6.57;87.5;12.5;0.0;0.0;
99;64ff2f7ca3a41f5c7f676b61;COMPETITOR;ISDIN   ;FLAVO-C SERUM;C0010;FACIAL SERUM;DERMA;40.0;FACE;;;;;;DROPPER;19.0;0.34;9.63;0.3;0.33;0.57;0.59;1.58;9.58;59.68;5.04;1.7;3.29;6.24;36.4;13.6;18.2;31.8;
100;64ff2f7da3a41f5c7f676b62;COMPETITOR;URIAGE   ;MASQUE D'EAU NUIT;7274C0010;FACIAL MASK;DERMA;20.0;FACE;;;;;;PLASTIC JAR;16.0;4.83;6.85;2.54;2.59;6.97;3.06;6.53;6.75;76.0;3.06;2.71;3.13;7.09;76.5;11.8;5.9;5.9;
101;64ff2f7da3a41f5c7f676b63;COMPETITOR;CLARINS   ;BAUME BEAUTÉ ÉCLAIR;7321A0001;FACIAL BALM;PRESTIGE;45.0;FACE;;;;;;TUBE;16.0;7.19;6.88;4.85;4.71;4.23;5.73;5.12;4.91;56.27;4.25;3.37;3.2;6.15;64.7;23.5;11.8;0.0;
102;64ff2f7da3a41f5c7f676b64;PUIG;NINA RICCI  ;PUIG_00030;7072A0025;FACIAL CREAM;PRESTIGE;;FACE;14/12/2021;;;;;PLASTIC JAR;19.0;6.85;6.94;4.41;4.54;4.86;5.11;4.82;5.24;65.68;4.15;3.4;3.5;6.21;63.16;0.0;36.84;0.0;
103;64ff2f7da3a41f5c7f676b65;PUIG;NINA RICCI  ;PUIG_00031;7072F0002;FACIAL CREAM;PRESTIGE;;FACE;14/12/2021;;;;;PLASTIC JAR;20.0;7.26;6.59;4.68;4.76;4.06;5.93;4.39;4.57;60.95;3.65;2.91;3.46;6.18;66.7;23.8;9.5;0.0;
104;64ff2f7da3a41f5c7f676b66;COMPETITOR;URIAGE   ;EMULSION APAISANTE REGULATRICE;7170B0001;FACIAL CREAM;DERMA;15.0;FACE;;;;;;TUBE;20.0;5.08;7.03;2.64;2.67;6.71;3.26;6.66;6.83;48.22;2.45;2.27;2.17;7.19;95.0;5.0;0.0;0.0;
105;64ff2f7da3a41f5c7f676b67;COMPETITOR;ON THE WILD SIDE;FLUIDE DE JOUR;C0014;FACIAL CREAM;NICHE;70.0;FACE;;;;;;PUMP;19.0;4.49;7.0;2.25;2.79;6.98;3.37;6.24;6.48;63.11;3.34;2.62;2.84;6.78;89.5;10.5;0.0;0.0;
106;64ff2f7da3a41f5c7f676b68;PUIG;NINA RICCI  ;PUIG_00032;7170C0002;FACIAL CREAM;PRESTIGE;;FACE;15/12/2021;;;;;PUMP;16.0;6.53;6.83;3.58;4.46;4.81;5.18;4.98;5.06;51.46;3.42;3.54;3.68;5.67;56.3;31.3;12.5;0.0;HOMOGENI
107;64ff2f7da3a41f5c7f676b69;COMPETITOR;URIAGE;SÉRUM D'EAU;4.5011721E7;FACIAL SERUM;DERMA;15.0;FACE;11/11/2021;;;;;PUMP;21.0;5.19;6.67;2.8;2.87;6.41;3.69;6.26;6.59;62.8;2.94;2.68;2.7;6.85;100.0;0.0;0.0;0.0;
108;64ff2f7ea3a41f5c7f676b6a;COMPETITOR;REN   ;FLASH HYDRO BOOST INSTANT PLUMPING EMULSION;7295A0001;FACIAL CREAM;PRESTIGE;45.0;FACE;11/11/2021;;;;;PUMP;17.0;6.01;6.31;3.95;4.18;4.58;5.44;4.43;4.91;57.19;3.97;3.72;3.41;6.05;61.1;11.1;27.8;0.0;
109;64ff2f7ea3a41f5c7f676b6b;COMPETITOR;INNISFREE   ;INTENSIVE HYDRATING SERUM;7273B0004;FACIAL SERUM;PRESTIGE;30.0;FACE;11/11/2021;;;;;PUMP;17.0;1.33;8.19;0.69;0.77;4.79;2.06;5.03;8.35;68.65;2.03;3.44;2.29;5.96;72.2;16.7;5.6;5.6;
110;64ff2f7ea3a41f5c7f676b6c;COMPETITOR;CHANEL;LE LIFT LOTION;7273B0003;FACIAL CREAM;NICHE;70.0;FACE;16/11/2021;;;;;SPLASH;21.0;1.01;9.15;0.48;0.47;4.54;1.49;4.82;8.97;48.16;1.88;2.29;1.79;6.49;72.73;18.18;0.0;9.09;
111;64ff2f7ea3a41f5c7f676b6d;COMPETITOR;NUXE   ;BIO ORGANIC   ;7273B0001;FACIAL CREAM;NICHE;40.0;;23/11/2021;;;;;;18.0;0.58;9.39;0.56;0.61;5.41;1.67;4.08;8.81;51.53;2.1;2.43;1.57;8.21;78.9;10.5;0.0;10.5;HOMOGENI
112;64ff2f7ea3a41f5c7f676b6e;COMPETITOR;NUXE   ;CREME PRODIGIEUSE   ;7274C0006;FACIAL CREAM;NICHE;36.8;;24/11/2021;;;;;;14.0;6.99;7.01;4.12;4.24;4.81;4.97;4.83;5.22;54.38;3.53;2.9;2.63;7.19;92.9;0.0;0.0;7.1;HOMOGENI
113;64ff2f7ea3a41f5c7f676b6f;COMPETITOR;GUERLAIN   ;ABEILLE ROYALE YOUTH WATERY OIL;7273B0006;FACIAL OIL;PRESTIGE;130.0;;;;;;;;20.0;0.29;9.69;0.31;0.31;0.52;0.76;2.48;9.6;67.35;6.81;5.57;4.28;4.88;34.8;21.7;43.5;0.0;
114;64ff2f7ea3a41f5c7f676b70;COMPETITOR;FENTY SKIN  ;FAT WATER   ;7273B0005;FACIAL TONER;;40.0;;24/11/2021;;;;;;20.0;1.44;9.33;0.53;0.68;6.29;1.52;5.51;8.47;41.53;1.4;1.39;1.25;7.65;80.0;20.0;0.0;0.0;
115;64ff2f7ea3a41f5c7f676b71;PUIG;NINA RICCI  ;PUIG_00033;7168G0001;FACIAL CREAM;PRESTIGE;;FACE;15/12/2021;;;;;DROPPER;16.0;1.33;9.44;0.94;1.02;5.48;2.35;5.28;8.71;56.93;2.05;2.44;1.61;7.31;81.3;12.5;6.3;0.0;
116;64ff2f7ea3a41f5c7f676b72;PUIG;NINA RICCI  ;PUIG_00034;7168G0003;FACIAL CREAM;PRESTIGE;;FACE;01/12/2021;;;;;DROPPER;19.0;1.31;8.41;1.07;1.82;6.2;2.56;4.12;8.17;70.95;3.96;4.23;3.79;5.45;43.5;30.4;21.7;4.3;
117;64ff2f7fa3a41f5c7f676b73;PUIG;NINA RICCI  ;PUIG_00035;7168H0002;FACIAL CREAM;PRESTIGE;;FACE;01/12/2021;;;;;DROPPER;19.0;3.68;6.42;1.77;1.99;7.25;2.76;6.74;7.1;79.11;3.48;2.36;2.78;7.04;89.5;5.3;0.0;5.3;
118;64ff2f7fa3a41f5c7f676b74;COMPETITOR;ISDIN   ;AGE REVERSE DAY  ;7072E0002;FACIAL CREAM;DERMA;80.0;;;;;;;;19.0;7.24;6.96;4.64;4.84;4.51;5.66;3.92;4.82;61.42;4.21;3.66;3.72;6.37;71.4;14.3;14.3;0.0;
119;64ff2f7fa3a41f5c7f676b75;PUIG;NINA RICCI  ;PUIG_00036;7168G0005;FACIAL CREAM;PRESTIGE;;FACE;14/12/2021;;;;;DROPPER;20.0;1.14;9.43;0.7;0.92;3.85;2.48;3.96;8.74;67.95;2.72;4.24;3.61;6.33;52.17;26.09;17.39;4.35;
120;64ff2f7fa3a41f5c7f676b76;PUIG;CHARLOTTE TILBURY ;PUIG_00037;7275A0001;BODY CREAM;PRESTIGE;;BODY;;;;;;TUBE;18.0;6.45;6.64;4.31;4.22;4.68;5.44;4.41;4.69;58.83;3.64;3.72;3.76;6.15;66.7;11.1;22.2;0.0;
121;64ff2f7fa3a41f5c7f676b77;COMPETITOR;LIZ;EARLE LAVENDER & VETIVER SKIN REPLENISHING BODY BALM ;7275B0001;BODY BALM;;27.0;;;;;;;;18.0;7.37;5.25;5.12;5.13;4.3;5.93;4.36;4.65;49.24;3.34;3.06;3.27;6.34;72.2;16.7;11.1;0.0;
122;64ff2f7fa3a41f5c7f676b78;COMPETITOR;SUSANNE KAUFMANN;RESTORATIVE TONING BODY CREAM     ;7275B0003;BODY CREAM;;159.0;;;;;;;;19.0;5.64;6.52;3.34;3.57;5.01;5.09;4.79;4.88;69.26;4.86;3.96;4.07;5.67;54.5;18.2;18.2;9.1;
123;64ff2f7fa3a41f5c7f676b79;COMPETITOR;AUGUSTINUS BADER;THE BODY CREAM      ;7275B0002;BODY CREAM;;140.0;;;;;;;;19.0;8.24;4.17;7.02;6.82;3.23;6.96;2.02;3.69;45.17;4.56;4.52;4.61;4.53;26.1;21.7;47.8;4.3;
